year,stage,date,player_key,player_display,team_code,opponent_code,minute,minute_extra,penalty,own_goal,source_page
1950,group,1950-06-25,Gino Pariani,Pariani,USA,ESP,17,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-25,Hasse Jeppson,Jeppson,SWE,ITA,25,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-25,"Sune Andersson (footballer, born 1921)",Andersson,SWE,ITA,33,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-25,Stan Mortensen,Mortensen,ENG,CHI,39,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-25,Wilf Mannion,Mannion,ENG,CHI,51,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-25,Rajko Mitić,Mitić,YUG,SUI,59,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-25,Hasse Jeppson,Jeppson,SWE,ITA,68,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-25,Kosta Tomašević,Tomašević,YUG,SUI,70,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-25,Ermes Muccinelli,Muccinelli,ITA,SWE,75,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-25,Silvestre Igoa,Igoa,ESP,USA,81,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-25,Estanislau Basora,Basora,ESP,USA,83,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-25,Tihomir Ognjanov,Ognjanov,YUG,SUI,84,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-25,Telmo Zarra,Zarra,ESP,USA,89,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-28,Alfredo dos Santos,Alfredo,BRA,SUI,3,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Jacques Fatton,Fatton,SUI,BRA,17,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Stjepan Bobek,Bobek,YUG,MEX,20,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Željko Čajkovski,Ž. Čajkovski,YUG,MEX,23,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,"Baltazar (footballer, born 1926)",Baltazar,BRA,SUI,32,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Željko Čajkovski,Ž. Čajkovski,YUG,MEX,51,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Kosta Tomašević,Tomašević,YUG,MEX,81,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Jacques Fatton,Fatton,SUI,BRA,88,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-06-28,Héctor Ortiz (footballer),Ortiz,MEX,YUG,89,,1,0,1950 FIFA World Cup Group 1
1950,group,1950-06-29,Estanislau Basora,Basora,ESP,CHI,17,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-29,Stig Sundqvist,Sundqvist,SWE,PAR,17,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-29,Karl-Erik Palmér,Palmér,SWE,PAR,26,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-29,Telmo Zarra,Zarra,ESP,CHI,30,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-06-29,Atilio López,López,PAR,SWE,35,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-06-29,Joe Gaetjens,Gaetjens,USA,ENG,38,,0,0,United States v England (1950 FIFA World Cup)
1950,group,1950-06-29,César López Fretes,López Fretes,PAR,SWE,74,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-07-01,Ademir Marques de Menezes,Ademir,BRA,YUG,4,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-07-01,Thomaz Soares da Silva,Zizinho,BRA,YUG,69,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-07-02,René Bader,Bader,SUI,MEX,10,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-07-02,Riccardo Carapellese,Carapellese,ITA,PAR,12,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-07-02,Óscar Míguez,Míguez,URU,BOL,14,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,George Robledo,Robledo,CHI,USA,16,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Ernesto Vidal,Vidal,URU,BOL,18,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Juan Alberto Schiaffino,Schiaffino,URU,BOL,23,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Atilio Cremaschi,Cremaschi,CHI,USA,32,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Óscar Míguez,Míguez,URU,BOL,40,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Charles Antenen,Antenen,SUI,MEX,44,,0,0,1950 FIFA World Cup Group 1
1950,group,1950-07-02,Frank Wallace (soccer),Wallace,USA,CHI,47,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Joe Maca,Maca,USA,CHI,48,,1,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Telmo Zarra,Zarra,ESP,ENG,48,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Óscar Míguez,Míguez,URU,BOL,51,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,"Andrés Prieto (footballer, born 1928)",Prieto,CHI,USA,54,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Juan Alberto Schiaffino,Schiaffino,URU,BOL,54,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Atilio Cremaschi,Cremaschi,CHI,USA,60,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,Egisto Pandolfini,Pandolfini,ITA,PAR,62,,0,0,1950 FIFA World Cup Group 3
1950,group,1950-07-02,Fernando Riera,Riera,CHI,USA,82,,0,0,1950 FIFA World Cup Group 2
1950,group,1950-07-02,"Julio Pérez (footballer, born 1926)",Pérez,URU,BOL,83,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Alcides Ghiggia,Ghiggia,URU,BOL,87,,0,0,1950 FIFA World Cup Group 4
1950,group,1950-07-02,Horacio Casarín,Casarín,MEX,SUI,89,,0,0,1950 FIFA World Cup Group 1
1950,final-round,1950-07-09,Ademir Marques de Menezes,Ademir,BRA,SWE,17,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Alcides Ghiggia,Ghiggia,URU,ESP,29,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Ademir Marques de Menezes,Ademir,BRA,SWE,36,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Estanislau Basora,Basora,ESP,URU,37,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Estanislau Basora,Basora,ESP,URU,39,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Francisco Aramburu,Chico,BRA,SWE,39,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Ademir Marques de Menezes,Ademir,BRA,SWE,52,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Ademir Marques de Menezes,Ademir,BRA,SWE,58,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,"Sune Andersson (footballer, born 1921)",Andersson,SWE,BRA,67,,1,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Obdulio Varela,Varela,URU,ESP,73,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Maneca,Maneca,BRA,SWE,85,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-09,Francisco Aramburu,Chico,BRA,SWE,88,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Karl-Erik Palmér,Palmér,SWE,URU,5,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Ademir de Menezes,Ademir,BRA,ESP,15,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Jair da Rosa Pinto,Jair,BRA,ESP,21,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Francisco Aramburu,Chico,BRA,ESP,31,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Alcides Ghiggia,Ghiggia,URU,SWE,39,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Stig Sundqvist,Sundqvist,SWE,URU,40,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Francisco Aramburu,Chico,BRA,ESP,55,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Ademir de Menezes,Ademir,BRA,ESP,57,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Thomaz Soares da Silva,Zizinho,BRA,ESP,67,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Silvestre Igoa,Igoa,ESP,BRA,71,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Óscar Míguez,Míguez,URU,SWE,77,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-13,Óscar Míguez,Míguez,URU,SWE,85,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-16,Stig Sundqvist,Sundqvist,SWE,ESP,15,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-16,Bror Mellberg,Mellberg,SWE,ESP,33,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-16,Friaça,Friaça,BRA,URU,47,,0,0,Uruguay v Brazil (1950 FIFA World Cup)
1950,final-round,1950-07-16,Juan Alberto Schiaffino,Schiaffino,URU,BRA,66,,0,0,Uruguay v Brazil (1950 FIFA World Cup)
1950,final-round,1950-07-16,Ghiggia,Ghiggia,URU,BRA,79,,0,0,Uruguay v Brazil (1950 FIFA World Cup)
1950,final-round,1950-07-16,Karl-Erik Palmér,Palmér,SWE,ESP,80,,0,0,1950 FIFA World Cup final round
1950,final-round,1950-07-16,Telmo Zarra,Zarra,ESP,SWE,82,,0,0,1950 FIFA World Cup final round
1954,group,1954-06-16,Miloš Milutinović,Milutinović,YUG,FRA,15,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,"Baltazar (footballer, born 1926)",Baltazar,BRA,MEX,23,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,"Didi (footballer, born 1928)",Didi,BRA,MEX,30,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,Erich Probst,Probst,AUT,SCO,33,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-16,"Pinga (footballer, born 1924)",Pinga,BRA,MEX,34,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,"Pinga (footballer, born 1924)",Pinga,BRA,MEX,43,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,"Julinho (footballer, born 1929)",Julinho,BRA,MEX,69,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-16,Óscar Míguez,Míguez,URU,TCH,71,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-16,Juan Alberto Schiaffino,Schiaffino,URU,TCH,84,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-17,Suat Mamat,Mamat,TUR,FRG,2,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Léopold Anoul,Anoul,BEL,ENG,5,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Ferenc Puskás,Puskás,HUN,KOR,12,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Hans Schäfer,Schäfer,FRG,TUR,14,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Mihály Lantos,Lantos,HUN,KOR,18,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Robert Ballaman,Ballaman,SUI,ITA,18,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Sándor Kocsis,Kocsis,HUN,KOR,24,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Ivor Broadis,Broadis,ENG,BEL,26,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Nat Lofthouse,Lofthouse,ENG,BEL,36,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Sándor Kocsis,Kocsis,HUN,KOR,36,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Giampiero Boniperti,Boniperti,ITA,SUI,44,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Sándor Kocsis,Kocsis,HUN,KOR,50,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Bernhard Klodt,Klodt,FRG,TUR,52,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Zoltán Czibor,Czibor,HUN,KOR,59,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Ottmar Walter,O. Walter,FRG,TUR,60,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Ivor Broadis,Broadis,ENG,BEL,63,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Henri Coppens,Coppens,BEL,ENG,67,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Léopold Anoul,Anoul,BEL,ENG,71,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Péter Palotás,Palotás,HUN,KOR,75,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Josef Hügi,Hügi,SUI,ITA,78,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Péter Palotás,Palotás,HUN,KOR,83,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Max Morlock,Morlock,FRG,TUR,84,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Ferenc Puskás,Puskás,HUN,KOR,89,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-17,Nat Lofthouse,Lofthouse,ENG,BEL,91,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-17,Jimmy Dickinson,Dickinson,ENG,BEL,94,,0,1,1954 FIFA World Cup Group 4
1954,group,1954-06-19,Ernst Stojaspal,Stojaspal,AUT,TCH,3,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Erich Probst,Probst,AUT,TCH,4,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Carlos Borges,Borges,URU,SCO,17,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Jean Vincent,Vincent,FRA,MEX,19,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-19,Erich Probst,Probst,AUT,TCH,21,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Erich Probst,Probst,AUT,TCH,24,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Óscar Míguez,Míguez,URU,SCO,30,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Raúl Cárdenas,Cárdenas,MEX,FRA,46,,0,1,1954 FIFA World Cup Group 1
1954,group,1954-06-19,Carlos Borges,Borges,URU,SCO,47,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Branko Zebec,Zebec,YUG,BRA,48,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-19,José Luis Lamadrid,Lamadrid,MEX,FRA,54,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-19,Julio Abbadie,Abbadie,URU,SCO,54,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Carlos Borges,Borges,URU,SCO,57,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Ernst Stojaspal,Stojaspal,AUT,TCH,65,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,"Didi (footballer, born 1928)",Didi,BRA,YUG,69,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-19,Óscar Míguez,Míguez,URU,SCO,83,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Julio Abbadie,Abbadie,URU,SCO,85,,0,0,1954 FIFA World Cup Group 3
1954,group,1954-06-19,Tomás Balcázar,Balcázar,MEX,FRA,85,,0,0,1954 FIFA World Cup Group 1
1954,group,1954-06-19,Raymond Kopa,Kopa,FRA,MEX,88,,1,0,1954 FIFA World Cup Group 1
1954,group,1954-06-20,Sándor Kocsis,Kocsis,HUN,FRG,3,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Suat Mamat,Mamat,TUR,KOR,10,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Ferenc Puskás,Puskás,HUN,FRG,17,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Sándor Kocsis,Kocsis,HUN,FRG,21,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Lefter Küçükandonyadis,Lefter,TUR,KOR,24,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Alfred Pfaff,Pfaff,FRG,HUN,25,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Suat Mamat,Mamat,TUR,KOR,30,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Burhan Sargun,Sargun,TUR,KOR,37,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Egisto Pandolfini,Pandolfini,ITA,BEL,41,,1,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Jimmy Mullen (footballer born 1923),Mullen,ENG,SUI,43,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Carlo Galli (footballer),Galli,ITA,BEL,48,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Nándor Hidegkuti,Hidegkuti,HUN,FRG,52,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Nándor Hidegkuti,Hidegkuti,HUN,FRG,54,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Amleto Frignani,Frignani,ITA,BEL,58,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Burhan Sargun,Sargun,TUR,KOR,64,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Dennis Wilshaw,Wilshaw,ENG,SUI,69,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Sándor Kocsis,Kocsis,HUN,FRG,69,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Burhan Sargun,Sargun,TUR,KOR,70,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,József Tóth (footballer born 1929),J. Tóth,HUN,FRG,75,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Erol Keskin,Keskin,TUR,KOR,76,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Helmut Rahn,Rahn,FRG,HUN,77,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Benito Lorenzi,Lorenzi,ITA,BEL,78,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Sándor Kocsis,Kocsis,HUN,FRG,78,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-20,Léopold Anoul,Anoul,BEL,ITA,81,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-20,Richard Herrmann,Herrmann,FRG,HUN,84,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Ottmar Walter,O. Walter,FRG,TUR,7,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Hans Schäfer,Schäfer,FRG,TUR,12,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Josef Hügi,Hügi,SUI,ITA,14,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-23,Mustafa Ertan,Ertan,TUR,FRG,21,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Max Morlock,Morlock,FRG,TUR,30,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Robert Ballaman,Ballaman,SUI,ITA,48,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-23,Max Morlock,Morlock,FRG,TUR,60,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Fritz Walter,F. Walter,FRG,TUR,62,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Fulvio Nesti,Nesti,ITA,SUI,67,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-23,Max Morlock,Morlock,FRG,TUR,77,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Hans Schäfer,Schäfer,FRG,TUR,79,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Lefter Küçükandonyadis,Lefter,TUR,FRG,82,,0,0,1954 FIFA World Cup Group 2
1954,group,1954-06-23,Josef Hügi,Hügi,SUI,ITA,85,,0,0,1954 FIFA World Cup Group 4
1954,group,1954-06-23,Jacques Fatton,Fatton,SUI,ITA,90,,0,0,1954 FIFA World Cup Group 4
1954,quarter-final,1954-06-26,Carlos Borges,Borges,URU,ENG,5,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-26,Nat Lofthouse,Lofthouse,ENG,URU,16,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-26,Robert Ballaman,Ballaman,SUI,AUT,16,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Josef Hügi,Hügi,SUI,AUT,17,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Josef Hügi,Hügi,SUI,AUT,19,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Theodor Wagner,Wagner,AUT,SUI,25,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Alfred Körner,A. Körner,AUT,SUI,26,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Theodor Wagner,Wagner,AUT,SUI,27,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Ernst Ocwirk,Ocwirk,AUT,SUI,32,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Alfred Körner,A. Körner,AUT,SUI,34,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Obdulio Varela,Varela,URU,ENG,39,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-26,Robert Ballaman,Ballaman,SUI,AUT,39,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Juan Alberto Schiaffino,Schiaffino,URU,ENG,46,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-26,Theodor Wagner,Wagner,AUT,SUI,53,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Josef Hügi,Hügi,SUI,AUT,60,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Tom Finney,Finney,ENG,URU,67,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-26,Erich Probst,Probst,AUT,SUI,76,,0,0,Austria v Switzerland (1954 FIFA World Cup)
1954,quarter-final,1954-06-26,Javier Ambrois,Ambrois,URU,ENG,78,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-27,Nándor Hidegkuti,Hidegkuti,HUN,BRA,4,,0,0,Battle of Berne (1954 FIFA World Cup)
1954,quarter-final,1954-06-27,Sándor Kocsis,Kocsis,HUN,BRA,7,,0,0,Battle of Berne (1954 FIFA World Cup)
1954,quarter-final,1954-06-27,Ivica Horvat,Horvat,YUG,FRG,9,,0,1,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-27,Djalma Santos,Djalma Santos,BRA,HUN,18,,1,0,Battle of Berne (1954 FIFA World Cup)
1954,quarter-final,1954-06-27,Mihály Lantos,Lantos,HUN,BRA,60,,1,0,Battle of Berne (1954 FIFA World Cup)
1954,quarter-final,1954-06-27,Júlio Botelho,Julinho,BRA,HUN,65,,0,0,Battle of Berne (1954 FIFA World Cup)
1954,quarter-final,1954-06-27,Helmut Rahn,Rahn,FRG,YUG,85,,0,0,1954 FIFA World Cup knockout stage
1954,quarter-final,1954-06-27,Sándor Kocsis,Kocsis,HUN,BRA,88,,0,0,Battle of Berne (1954 FIFA World Cup)
1954,semi-final,1954-06-30,Zoltán Czibor,Czibor,HUN,URU,13,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Hans Schäfer,Schäfer,FRG,AUT,31,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Nándor Hidegkuti,Hidegkuti,HUN,URU,46,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Max Morlock,Morlock,FRG,AUT,47,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Erich Probst,Probst,AUT,FRG,51,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Fritz Walter,F. Walter,FRG,AUT,54,,1,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Ottmar Walter,O. Walter,FRG,AUT,61,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Fritz Walter,F. Walter,FRG,AUT,64,,1,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Juan Hohberg,Hohberg,URU,HUN,75,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Juan Hohberg,Hohberg,URU,HUN,86,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Ottmar Walter,O. Walter,FRG,AUT,89,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Sándor Kocsis,Kocsis,HUN,URU,111,,0,0,1954 FIFA World Cup knockout stage
1954,semi-final,1954-06-30,Sándor Kocsis,Kocsis,HUN,URU,116,,0,0,1954 FIFA World Cup knockout stage
1954,third-place,1954-07-03,Ernst Stojaspal,Stojaspal,AUT,URU,16,,1,0,1954 FIFA World Cup knockout stage
1954,third-place,1954-07-03,Juan Hohberg,Hohberg,URU,AUT,22,,0,0,1954 FIFA World Cup knockout stage
1954,third-place,1954-07-03,Luis Cruz (Uruguayan footballer),Cruz,URU,AUT,59,,0,1,1954 FIFA World Cup knockout stage
1954,third-place,1954-07-03,Ernst Ocwirk,Ocwirk,AUT,URU,89,,0,0,1954 FIFA World Cup knockout stage
1954,final,1954-07-04,Ferenc Puskás,Puskás,HUN,FRG,6,,0,0,1954 FIFA World Cup final
1954,final,1954-07-04,Zoltán Czibor,Czibor,HUN,FRG,8,,0,0,1954 FIFA World Cup final
1954,final,1954-07-04,Max Morlock,Morlock,FRG,HUN,10,,0,0,1954 FIFA World Cup final
1954,final,1954-07-04,Helmut Rahn,Rahn,FRG,HUN,18,,0,0,1954 FIFA World Cup final
